"DIAC_shift","DIAC_dens","X","Y","CLIM_tmax_diff_abs","DEM_elev_mn","DEM_slope_mn","DEM_TPI_mn","DEM_TWI_mn","LITH_PSed","LITH_PCry","LITH_shannon","CA_core_mn_15","AGG_clumpy_15","GP_grazed_wood","FOREST_conif","FOREST_decid","FOREST_mixed"
8.4000000000001,0.149,883347.281,4755009.22,2.27849462365592,1491,29,0.00082,0.08,8.35066472042734e-12,0.999980300781925,0.693147180732804,0.0224142857142857,0.963679905654576,0,0,1,0
2,1.095,883772.894,4755299.44,2.37419354838709,1611,19,0.00058,0.18,8.35061890570266e-12,1.00000255528939,0.693147180780493,0.374733333333333,0.984807034986125,0,0,1,0
7.40000000000009,0.483,883263.48,4755724.34,2.29462365591398,1480,24,-0.00032,0.15,8.35054903398552e-12,0.848126418627804,0.906120221035242,0.0145403846153846,0.943735220451933,0,0,1,0
26,1.473,882572.773,4756092.95,2.19354838709678,1436,19,-0.00045,0.21,8.35048341700045e-12,0.999999440517611,0.693147180781267,0.0885421875,0.981321390134875,0,0,1,0
-7.20000000000005,0.134,883610.628,4756452.98,2.30967741935484,1573,21,-0.00033,0.3,8.35043600047985e-12,0.999992175641468,0.693147180773653,2.490125,0.999879774311756,0,1,0,0
19.4000000000001,0.28,883886.918,4757111.32,2.29677419354839,1465,20,-0.00033,0.19,8.35034047177219e-12,0.639441717612929,1.02001601811288,0.167103333333333,0.981984136257119,0,0,1,0
-11.8,0.108,884744.473,4757204.95,2.15806451612903,1454,31,-0.00066,0.19,8.35032297003419e-12,0.932399701536076,0.816854858798856,0.319408333333333,0.993867991249151,0,0,1,0
9,1.175,884155.217,4757826.22,2.3010752688172,1446,19,0.00151,0.1,0.0404284526431552,0.274187401549897,0.985908898213646,0.0310346153846154,0.969569681903628,0,0,1,0
3,1.12,883687.605,4758185.82,2.13548387096774,1378,14,0.00126,0.1,0.540208587261615,8.35015723012058e-12,0.623020996577656,0.213176666666667,0.971637498650382,0,0,1,0
42.6000000000001,1.188,895159.76,4754990.64,2.31182795698925,1679,34,0.00127,0.07,8.35113251962904e-12,8.35113251962904e-12,0.916928145044465,0.059515625,0.937467813727085,0,0,0,1
14.8,0.19,895795.24,4749078.37,2.10860215053763,1712,22,-0.00057,0.13,1.00001561847425,8.35212526717927e-12,6.6420697994133e-10,0.0932482142857143,0.984490658649637,0,0,1,0
8.20000000000005,0.718,895502.202,4747769.57,2.06236559139785,1620,23,0.005,0.16,0.971094863432914,8.35214975230781e-12,0.128035566608886,0.29243,0.987031922943897,0,0,1,0
-19,-0.272,894814.216,4747669.96,2.06774193548387,1498,17,0.00103,0.17,0.261941118259474,8.35215972777171e-12,0.681746995727194,0.0306803571428571,0.959830780006004,0,0,1,0
0.400000000000091,1.204,893668.768,4748814.06,2.11935483870968,1572,21,0.00019,0.17,0.370661725671273,8.35214507849726e-12,0.667042808408387,0.0462954545454545,0.955095273057468,0,0,1,0
37.2,0.678,890744.224,4749163.1,2.23978494623656,1502,19,0.005,0.15,8.35206408986447e-12,0.33145543853924,1.01074931657005,0.0181428571428571,0.936132681691215,0,0,1,0
29.5999999999999,0.509,890095.292,4750039.46,2.23118279569892,1662,23,-0.00051,0.18,8.35175082304208e-12,0.858611289414031,0.896886227626573,0.0680565217391304,0.957359125468866,0,0,1,0
37.8,1.913,884777.782,4751482.15,2.13870967741936,1281,30,-0.05,0.11,8.35155189581272e-12,1.00000036746828,0.693147180781316,0.0437169117647059,0.942325945703111,115.18,0,1,0
-58.4000000000001,8.668,883641.031,4751790.8,1.90537634408602,1216,32,0.00011,0.17,8.35148172949265e-12,0.999997010169541,0.693147180780214,0.015047619047619,0.937085356337841,0,0,1,0
1,0.179,884050.008,4756713.92,2.39784946236559,1597,22,0.009,0.18,8.35039562713162e-12,1.00000931904152,0.693147180770447,1.0346,0.999819288289002,0,1,0,0
7.79999999999996,0.356,885691.728,4756822.83,2.40107526881721,1490,24,-0.00073,0.2,8.35058271451758e-12,0.999996810077403,0.693147180780037,0.349491666666667,0.975916750063311,0,0,1,0
0.799999999999955,0.617,886320.62,4757066.33,2.25483870967742,1475,19,-0.007,0.14,8.35054729069416e-12,0.999992810178783,0.693147180774846,0.1456375,0.973619982800297,0,0,1,0
-7.40000000000009,0.01,885911.175,4753928.38,2.41290322580645,1762,25,0.00039,0.13,8.35105573503784e-12,1.00000057622285,0.693147180781279,0.0660488095238095,0.943595673389017,0,0,1,0
38.4000000000001,0.986,904892.19,4735510.08,2.37634408602151,1808,27,-0.00085,0.11,8.35437047362296e-12,0.490517045973466,1.08744159110546,0.01208125,0.903378554312762,0,0,1,0
14.8,0.991,907548.503,4734123.87,1.93763440860215,1652,34,-0.00082,0.1,8.35484134064391e-12,8.35484134064391e-12,0.878645598572838,0.0119421875,0.947645824955078,0,0,1,0
26,0.758,908651.509,4735110.86,2.21397849462366,1922,22,-0.00017,0.16,8.35468219198321e-12,0.680674422028517,1.00632607153246,0.0364272727272727,0.960889605562812,0,0,1,0
26.1999999999998,-0.445,907775.621,4738240.47,2.44408602150538,2006,25,-0.00079,0.12,8.35331920642265e-12,0.932383113758541,0.824215929438125,0.0107875,0.90623010625511,0,1,0,0
10.6000000000004,7.774,894634.755,4720277.33,2.33548387096774,2319,38,0.00198,0.05,8.35682108431308e-12,0.999999732581725,0.693147180781459,0.0551166666666667,0.930854802743885,0,1,0,0
2,2.16,913446.351,4702455.11,2.05376344086022,2151,10,0.00097,0.15,8.36020603125829e-12,8.36020603125829e-12,0.693147180777012,0.00928245614035088,0.908704741655587,0,1,0,0
17.4000000000001,0.19,835785.606,4750478.74,1.64301075268817,1695,31,0.00127,0.11,0.255771878835798,8.35134377171689e-12,0.682357963037551,0.0106955128205128,0.892259458096374,0,0,1,0
77,6.717,836171.939,4750137.17,1.63763440860215,1456,28,-0.08,0.13,0.418823015870192,8.3513877810077e-12,0.666448326713253,0.025114,0.963290630576404,0,0,1,0
-0.400000000000091,0.231,844804.937,4742056.11,1.91182795698925,1520,33,-0.02,0.12,8.35280406764853e-12,8.35280406764853e-12,0.693147180781356,0.926383333333333,0.992405643972575,0,0,1,0
-10.3999999999999,0.059,844257.031,4743321.03,1.89247311827957,1303,45,-0.00208,0.09,0.143451306620675,8.35208522628125e-12,0.690159145539322,0.158535,0.981136459074676,0,0,1,0
-22,0.504,862691.14,4739854.73,2.07096774193548,1804,31,0.00053,0.15,0.690508440907749,8.35271560106772e-12,0.54683093599536,0.141665,0.951265488945927,0,1,0,0
36,0.513,872279.774,4742701.19,2.09139784946237,1459,18,0.00118,0.13,0.999992607794827,8.35277420647956e-12,6.64256691863569e-10,0.06485,0.960022850086115,0,0,1,0
2,1.076,895399.469,4734016.64,2.07204301075269,1369,31,0.00037,0.11,8.35440718622045e-12,8.35440718622045e-12,0.868940527255213,0.0480432692307692,0.943421103504969,0,0,1,0
40.5999999999999,1.901,894191.023,4728841.64,1.95806451612903,1764,35,0.00133,0.08,8.35573310411441e-12,0.998033018648626,0.70027181228903,0.229683333333333,0.968312175447861,0,0,1,0
17.5999999999999,0.945,905659.775,4741034.64,2.08924731182796,1826,28,-0.004,0.13,1.0000009271949,8.35310722641506e-12,6.64282176429102e-10,0.429533333333333,0.97560249712903,0,0,1,0
76.2,0.492,892479.173,4748982.54,2.02688172043011,1417,18,-0.00042,0.22,8.35211550107118e-12,8.35211550107118e-12,1.02473596367372,0.00687307692307692,0.914962090640351,0.97,0,1,0
-3,1.626,894312.311,4749004.1,2.14516129032258,1569,23,-0.02,0.14,0.584031082647792,8.35211982605909e-12,0.605491206378848,0.656925,0.990370980236608,0,0,1,0
-10.8,3.264,894694.018,4748447.91,2.01505376344086,1620,26,0.002,0.16,0.0634633113159981,8.3522171394712e-12,0.692609748132635,0.810025,0.990881511233627,0,0,1,0
9,0.64,925275.806,4731599.82,2.3010752688172,2078,22,0.00064,0.14,8.35516754454551e-12,8.35516754454551e-12,0.69314718078142,0.00289642857142857,0.876690265944225,0,1,0,0
30,6.298,817756.934,4752320.96,1.77096774193549,1327,26,-0.00088,0.23,8.35112233739496e-12,8.35112233739496e-12,0.693147180781322,0.0712797619047619,0.975983544591646,0,0,1,0
-10.8,0.213,819533.151,4748664.95,1.8247311827957,1560,36,-0.00079,0.15,1.00001939271358,8.35172850254435e-12,6.64176697365816e-10,0.00547,0.937615452602046,0,0,1,0
10.8000000000002,0.697,836316.869,4749456.2,1.66344086021505,1602,26,-0.00011,0.14,0.563215337292219,8.3515853054391e-12,0.614216498518929,0.0543644736842105,0.979454523892554,0,0,1,0
-28.5999999999999,0.392,925694.377,4731293.83,2.3010752688172,2077,26,0.00066,0.11,0.0799578889940756,8.35522569570121e-12,0.692279849898692,0.00649868421052632,0.888717688768275,0,0,0,1
83,2.153,897921.898,4728706.2,2.27204301075269,2401,35,0.0014,0.05,8.3555236545376e-12,0.869729348212003,0.886597936907488,0.004815,0.911253614923503,0,1,0,0
